,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
9813,Positive,Positive,True,0.31,0.3,0.39
4466,Neutral,Negative,False,0.49,0.24,0.27
7537,Negative,Negative,True,0.35,0.31,0.34
760,Positive,Negative,False,0.5,0.24,0.26
4681,Neutral,Positive,False,0.3,0.33,0.37
5132,Negative,Neutral,False,0.27,0.37,0.36
6098,Negative,Negative,True,0.45,0.2,0.35
5769,Positive,Positive,True,0.27,0.32,0.41
7255,Neutral,Negative,False,0.37,0.32,0.31
7266,Neutral,Positive,False,0.32,0.33,0.35
6624,Negative,Neutral,False,0.21,0.42,0.37
1777,Negative,Neutral,False,0.26,0.4,0.34
1159,Neutral,Positive,False,0.27,0.31,0.42
119,Neutral,Neutral,True,0.29,0.46,0.25
4475,Positive,Positive,True,0.34,0.29,0.37
3055,Neutral,Positive,False,0.28,0.31,0.41
7011,Positive,Positive,True,0.37,0.22,0.41
5670,Neutral,Positive,False,0.33,0.32,0.35
5147,Positive,Negative,False,0.36,0.35,0.29
4943,Neutral,Positive,False,0.31,0.25,0.44
4822,Negative,Neutral,False,0.32,0.36,0.32
1368,Negative,Neutral,False,0.32,0.4,0.28
220,Positive,Negative,False,0.35,0.33,0.32
9280,Neutral,Positive,False,0.32,0.33,0.35
7519,Negative,Negative,True,0.48,0.24,0.28
8578,Positive,Neutral,False,0.23,0.46,0.31
8974,Positive,Positive,True,0.27,0.34,0.39
5766,Negative,Negative,True,0.52,0.19,0.29
3763,Positive,Neutral,False,0.29,0.37,0.34
1910,Neutral,Negative,False,0.34,0.33,0.33
8555,Positive,Negative,False,0.39,0.3,0.31
6553,Neutral,Neutral,True,0.29,0.46,0.25
1610,Positive,Positive,True,0.22,0.35,0.43
8293,Positive,Negative,False,0.44,0.32,0.24
6011,Positive,Negative,False,0.35,0.32,0.33
8936,Neutral,Neutral,True,0.3,0.47,0.23
9781,Neutral,Neutral,True,0.26,0.44,0.3
204,Neutral,Neutral,True,0.37,0.42,0.21
9236,Negative,Negative,True,0.39,0.38,0.23
9997,Neutral,Positive,False,0.28,0.33,0.39
1069,Neutral,Positive,False,0.19,0.36,0.45
9565,Neutral,Negative,False,0.4,0.21,0.39
5814,Negative,Positive,False,0.16,0.37,0.47
129,Positive,Neutral,False,0.22,0.43,0.35
3685,Positive,Negative,False,0.36,0.34,0.3
8984,Negative,Negative,True,0.36,0.3,0.34
3526,Negative,Positive,False,0.32,0.27,0.41
3251,Neutral,Positive,False,0.29,0.3,0.41
6991,Negative,Neutral,False,0.27,0.42,0.31
9848,Neutral,Negative,False,0.35,0.32,0.33
8517,Positive,Negative,False,0.43,0.35,0.22
1151,Neutral,Positive,False,0.35,0.24,0.41
6820,Positive,Negative,False,0.39,0.38,0.23
9952,Neutral,Negative,False,0.41,0.23,0.36
5731,Positive,Positive,True,0.3,0.29,0.41
9616,Positive,Negative,False,0.36,0.28,0.36
9146,Negative,Positive,False,0.34,0.28,0.38
5171,Neutral,Negative,False,0.36,0.35,0.29
7434,Positive,Positive,True,0.29,0.35,0.36
5511,Negative,Positive,False,0.29,0.27,0.44
4545,Neutral,Negative,False,0.38,0.35,0.27
7073,Negative,Negative,True,0.36,0.36,0.28
6652,Negative,Neutral,False,0.28,0.36,0.36
6492,Positive,Positive,True,0.31,0.26,0.43
7806,Positive,Negative,False,0.37,0.29,0.34
4688,Negative,Positive,False,0.29,0.28,0.43
5681,Negative,Negative,True,0.51,0.23,0.26
8689,Positive,Negative,False,0.38,0.3,0.32
384,Negative,Neutral,False,0.31,0.37,0.32
5117,Neutral,Neutral,True,0.18,0.51,0.31
4406,Neutral,Neutral,True,0.31,0.37,0.32
6226,Positive,Neutral,False,0.3,0.37,0.33
762,Negative,Positive,False,0.27,0.26,0.47
8262,Neutral,Neutral,True,0.32,0.39,0.29
4613,Positive,Neutral,False,0.27,0.5,0.23
9209,Positive,Neutral,False,0.3,0.39,0.31
6216,Positive,Negative,False,0.38,0.37,0.25
2920,Negative,Neutral,False,0.26,0.37,0.37
8953,Neutral,Positive,False,0.29,0.34,0.37
5441,Negative,Negative,True,0.37,0.36,0.27
5962,Negative,Negative,True,0.36,0.32,0.32
1898,Negative,Neutral,False,0.25,0.42,0.33
7143,Negative,Positive,False,0.34,0.31,0.35
9223,Positive,Neutral,False,0.3,0.44,0.26
550,Positive,Neutral,False,0.26,0.39,0.35
9035,Negative,Negative,True,0.35,0.32,0.33
5280,Neutral,Positive,False,0.31,0.33,0.36
2035,Positive,Positive,True,0.23,0.34,0.43
3206,Negative,Positive,False,0.31,0.24,0.45
9987,Neutral,Positive,False,0.32,0.33,0.35
7124,Positive,Neutral,False,0.25,0.4,0.35
8009,Neutral,Negative,False,0.43,0.26,0.31
3471,Negative,Positive,False,0.21,0.32,0.47
8056,Neutral,Negative,False,0.45,0.29,0.26
2564,Negative,Negative,True,0.36,0.34,0.3
2866,Neutral,Positive,False,0.35,0.19,0.46
3745,Neutral,Negative,False,0.36,0.3,0.34
7755,Negative,Negative,True,0.35,0.34,0.31
3604,Negative,Negative,True,0.42,0.31,0.27
1874,Neutral,Neutral,True,0.17,0.43,0.4
9716,Negative,Neutral,False,0.24,0.39,0.37
1550,Positive,Neutral,False,0.21,0.43,0.36
1408,Negative,Positive,False,0.27,0.29,0.44
5647,Positive,Negative,False,0.38,0.36,0.26
9318,Negative,Neutral,False,0.32,0.39,0.29
1229,Neutral,Positive,False,0.35,0.25,0.4
2049,Neutral,Positive,False,0.28,0.3,0.42
1961,Positive,Neutral,False,0.33,0.34,0.33
1968,Negative,Negative,True,0.48,0.24,0.28
4972,Negative,Neutral,False,0.34,0.42,0.24
4832,Neutral,Positive,False,0.33,0.32,0.35
4315,Positive,Negative,False,0.37,0.32,0.31
2790,Neutral,Positive,False,0.34,0.27,0.39
7721,Negative,Neutral,False,0.28,0.39,0.33
3417,Neutral,Neutral,True,0.24,0.42,0.34
6127,Positive,Positive,True,0.27,0.34,0.39
4836,Neutral,Positive,False,0.32,0.25,0.43
1283,Positive,Neutral,False,0.27,0.39,0.34
1598,Neutral,Neutral,True,0.26,0.37,0.37
9074,Negative,Positive,False,0.31,0.3,0.39
5101,Negative,Neutral,False,0.34,0.38,0.28
3043,Neutral,Negative,False,0.41,0.21,0.38
2326,Neutral,Negative,False,0.43,0.27,0.3
5232,Negative,Positive,False,0.33,0.18,0.49
5011,Neutral,Negative,False,0.39,0.29,0.32
3919,Positive,Neutral,False,0.31,0.37,0.32
9231,Neutral,Positive,False,0.29,0.26,0.45
5886,Neutral,Negative,False,0.37,0.31,0.32
8284,Neutral,Neutral,True,0.35,0.37,0.28
626,Negative,Positive,False,0.35,0.25,0.4
5133,Negative,Neutral,False,0.28,0.45,0.27
3535,Positive,Negative,False,0.38,0.35,0.27
4975,Negative,Neutral,False,0.34,0.37,0.29
5694,Positive,Neutral,False,0.25,0.42,0.33
1441,Neutral,Negative,False,0.35,0.35,0.3
4951,Neutral,Positive,False,0.31,0.34,0.35
6742,Positive,Negative,False,0.36,0.31,0.33
156,Positive,Positive,True,0.33,0.33,0.34
748,Neutral,Negative,False,0.36,0.29,0.35
1850,Positive,Negative,False,0.42,0.24,0.34
516,Neutral,Positive,False,0.26,0.33,0.41
4587,Negative,Neutral,False,0.36,0.44,0.2
9073,Positive,Neutral,False,0.3,0.47,0.23
3289,Neutral,Negative,False,0.38,0.26,0.36
4025,Negative,Neutral,False,0.29,0.37,0.34
599,Negative,Positive,False,0.32,0.3,0.38
2983,Neutral,Neutral,True,0.31,0.41,0.28
4716,Neutral,Neutral,True,0.33,0.35,0.32
9465,Positive,Neutral,False,0.34,0.37,0.29
6578,Negative,Negative,True,0.41,0.2,0.39
7778,Positive,Neutral,False,0.28,0.43,0.29
3785,Negative,Neutral,False,0.27,0.42,0.31
3658,Positive,Negative,False,0.34,0.32,0.34
3901,Negative,Negative,True,0.44,0.28,0.28
2308,Negative,Positive,False,0.3,0.34,0.36
1957,Positive,Neutral,False,0.25,0.42,0.33
7532,Neutral,Positive,False,0.25,0.32,0.43
6058,Positive,Negative,False,0.45,0.29,0.26
2917,Negative,Negative,True,0.43,0.31,0.26
7089,Neutral,Negative,False,0.47,0.2,0.33
2366,Negative,Negative,True,0.4,0.22,0.38
5,Positive,Neutral,False,0.33,0.34,0.33
6964,Positive,Positive,True,0.21,0.35,0.44
5429,Neutral,Neutral,True,0.34,0.36,0.3
2880,Neutral,Negative,False,0.34,0.34,0.32
7426,Positive,Negative,False,0.51,0.26,0.23
7672,Negative,Negative,True,0.4,0.29,0.31
9081,Positive,Positive,True,0.34,0.29,0.37
9051,Positive,Negative,False,0.41,0.24,0.35
5514,Positive,Neutral,False,0.22,0.46,0.32
9728,Neutral,Positive,False,0.23,0.35,0.42
2251,Negative,Positive,False,0.38,0.2,0.42
2718,Neutral,Positive,False,0.28,0.35,0.37
6048,Negative,Neutral,False,0.31,0.36,0.33
246,Positive,Neutral,False,0.23,0.4,0.37
5402,Negative,Positive,False,0.36,0.26,0.38
6942,Negative,Neutral,False,0.21,0.46,0.33
2769,Neutral,Negative,False,0.37,0.31,0.32
4325,Neutral,Neutral,True,0.33,0.36,0.31
5888,Positive,Positive,True,0.37,0.23,0.4
6758,Negative,Positive,False,0.27,0.28,0.45
7714,Negative,Neutral,False,0.34,0.39,0.27
1247,Negative,Negative,True,0.4,0.29,0.31
7185,Negative,Neutral,False,0.31,0.38,0.31
3771,Negative,Neutral,False,0.31,0.36,0.33
1094,Positive,Positive,True,0.24,0.26,0.5
6771,Negative,Neutral,False,0.3,0.37,0.33
5574,Positive,Negative,False,0.44,0.29,0.27
267,Neutral,Negative,False,0.44,0.32,0.24
6582,Positive,Neutral,False,0.31,0.37,0.32
467,Neutral,Negative,False,0.43,0.32,0.25
8842,Neutral,Positive,False,0.27,0.27,0.46
1977,Positive,Neutral,False,0.34,0.37,0.29
9502,Negative,Positive,False,0.33,0.25,0.42
2964,Positive,Negative,False,0.36,0.33,0.31
9168,Neutral,Positive,False,0.35,0.22,0.43
3448,Negative,Neutral,False,0.37,0.39,0.24
3315,Negative,Negative,True,0.42,0.28,0.3
7533,Positive,Positive,True,0.3,0.32,0.38
9668,Positive,Negative,False,0.4,0.33,0.27
277,Positive,Neutral,False,0.32,0.34,0.34
398,Positive,Negative,False,0.39,0.27,0.34
4370,Neutral,Positive,False,0.27,0.35,0.38
6810,Positive,Neutral,False,0.32,0.34,0.34
383,Positive,Negative,False,0.39,0.26,0.35
2305,Positive,Negative,False,0.43,0.34,0.23
1503,Negative,Negative,True,0.4,0.35,0.25
8344,Neutral,Neutral,True,0.27,0.45,0.28
2902,Positive,Negative,False,0.38,0.25,0.37
2709,Neutral,Negative,False,0.38,0.3,0.32
1531,Negative,Negative,True,0.34,0.34,0.32
5343,Neutral,Neutral,True,0.31,0.43,0.26
3524,Positive,Negative,False,0.34,0.34,0.32
8934,Positive,Positive,True,0.32,0.32,0.36
1765,Neutral,Positive,False,0.3,0.3,0.4
2190,Negative,Neutral,False,0.22,0.45,0.33
6002,Neutral,Positive,False,0.27,0.34,0.39
7151,Negative,Negative,True,0.36,0.34,0.3
4042,Neutral,Neutral,True,0.29,0.37,0.34
5539,Negative,Positive,False,0.39,0.19,0.42
9606,Neutral,Negative,False,0.38,0.29,0.33
5852,Neutral,Positive,False,0.23,0.29,0.48
5564,Neutral,Neutral,True,0.25,0.44,0.31
8224,Negative,Positive,False,0.38,0.23,0.39
1631,Positive,Negative,False,0.41,0.28,0.31
5585,Neutral,Negative,False,0.39,0.31,0.3
2885,Neutral,Neutral,True,0.21,0.41,0.38
3727,Negative,Neutral,False,0.26,0.4,0.34
4673,Negative,Positive,False,0.26,0.34,0.4
1002,Negative,Negative,True,0.36,0.28,0.36
3347,Neutral,Neutral,True,0.37,0.39,0.24
2399,Negative,Negative,True,0.39,0.28,0.33
3511,Positive,Positive,True,0.35,0.25,0.4
8463,Negative,Negative,True,0.51,0.27,0.22
1224,Positive,Neutral,False,0.16,0.44,0.4
8789,Negative,Negative,True,0.35,0.32,0.33
8327,Neutral,Negative,False,0.36,0.33,0.31
6572,Neutral,Positive,False,0.34,0.27,0.39
1519,Positive,Positive,True,0.25,0.31,0.44
7550,Negative,Positive,False,0.28,0.33,0.39
3476,Positive,Negative,False,0.37,0.32,0.31
9382,Neutral,Neutral,True,0.28,0.38,0.34
7324,Neutral,Neutral,True,0.33,0.34,0.33
9910,Positive,Positive,True,0.34,0.26,0.4
8229,Negative,Positive,False,0.27,0.34,0.39
1676,Negative,Negative,True,0.35,0.31,0.34
9909,Neutral,Positive,False,0.32,0.29,0.39
5103,Negative,Negative,True,0.36,0.31,0.33
8343,Negative,Neutral,False,0.3,0.37,0.33
2768,Positive,Neutral,False,0.34,0.38,0.28
3354,Neutral,Negative,False,0.37,0.28,0.35
6797,Positive,Negative,False,0.39,0.26,0.35
9441,Negative,Negative,True,0.42,0.29,0.29
3120,Positive,Positive,True,0.25,0.3,0.45
4242,Positive,Neutral,False,0.31,0.37,0.32
2592,Neutral,Neutral,True,0.29,0.36,0.35
2228,Negative,Negative,True,0.39,0.24,0.37
9,Negative,Neutral,False,0.28,0.36,0.36
1758,Positive,Positive,True,0.32,0.31,0.37
8792,Neutral,Negative,False,0.37,0.3,0.33
9762,Neutral,Negative,False,0.41,0.33,0.26
211,Positive,Negative,False,0.4,0.25,0.35
2712,Negative,Neutral,False,0.28,0.42,0.3
4519,Positive,Negative,False,0.39,0.33,0.28
1896,Positive,Positive,True,0.3,0.34,0.36
8182,Positive,Neutral,False,0.25,0.4,0.35
4238,Negative,Neutral,False,0.32,0.41,0.27
1367,Positive,Negative,False,0.36,0.29,0.35
2587,Positive,Neutral,False,0.32,0.42,0.26
6918,Positive,Positive,True,0.29,0.32,0.39
6685,Negative,Negative,True,0.41,0.33,0.26
8620,Neutral,Negative,False,0.4,0.29,0.31
4053,Positive,Neutral,False,0.31,0.36,0.33
5960,Neutral,Positive,False,0.31,0.32,0.37
2493,Positive,Negative,False,0.44,0.33,0.23
587,Positive,Neutral,False,0.29,0.36,0.35
367,Positive,Positive,True,0.3,0.3,0.4
3882,Negative,Negative,True,0.37,0.29,0.34
184,Positive,Positive,True,0.36,0.26,0.38
8493,Positive,Positive,True,0.35,0.27,0.38
9651,Positive,Positive,True,0.34,0.27,0.39
1908,Positive,Negative,False,0.43,0.24,0.33
3243,Negative,Neutral,False,0.36,0.41,0.23
2281,Positive,Negative,False,0.42,0.32,0.26
4793,Neutral,Neutral,True,0.27,0.38,0.35
777,Positive,Neutral,False,0.25,0.45,0.3
9531,Negative,Positive,False,0.33,0.31,0.36
1579,Neutral,Positive,False,0.29,0.32,0.39
8924,Neutral,Positive,False,0.28,0.26,0.46
3421,Positive,Positive,True,0.27,0.35,0.38
3178,Neutral,Neutral,True,0.33,0.35,0.32
3081,Neutral,Negative,False,0.39,0.34,0.27
1818,Neutral,Negative,False,0.36,0.35,0.29
6604,Negative,Positive,False,0.29,0.32,0.39
9540,Negative,Positive,False,0.29,0.29,0.42
2760,Neutral,Neutral,True,0.28,0.4,0.32
3921,Positive,Positive,True,0.26,0.31,0.43
1475,Negative,Neutral,False,0.24,0.42,0.34
6646,Neutral,Neutral,True,0.29,0.37,0.34
1449,Positive,Negative,False,0.41,0.3,0.29
7773,Positive,Positive,True,0.32,0.31,0.37
2873,Neutral,Negative,False,0.42,0.32,0.26
7051,Negative,Negative,True,0.36,0.28,0.36
5422,Neutral,Positive,False,0.31,0.27,0.42
8641,Negative,Positive,False,0.32,0.26,0.42
2724,Neutral,Negative,False,0.39,0.34,0.27
1613,Positive,Negative,False,0.36,0.28,0.36
9143,Neutral,Positive,False,0.24,0.37,0.39
9669,Negative,Neutral,False,0.28,0.46,0.26
7725,Negative,Neutral,False,0.29,0.46,0.25
6843,Neutral,Positive,False,0.38,0.23,0.39
3564,Neutral,Positive,False,0.24,0.3,0.46
9040,Neutral,Negative,False,0.5,0.22,0.28
2634,Negative,Neutral,False,0.34,0.37,0.29
9307,Negative,Neutral,False,0.29,0.4,0.31
7886,Positive,Neutral,False,0.28,0.43,0.29
5385,Neutral,Neutral,True,0.25,0.5,0.25
1506,Negative,Positive,False,0.3,0.31,0.39
3186,Neutral,Positive,False,0.35,0.29,0.36
8464,Neutral,Negative,False,0.34,0.32,0.34
3523,Negative,Positive,False,0.18,0.39,0.43
2633,Positive,Negative,False,0.4,0.21,0.39
5307,Neutral,Neutral,True,0.31,0.45,0.24
2495,Neutral,Negative,False,0.38,0.32,0.3
3036,Positive,Negative,False,0.35,0.32,0.33
4059,Positive,Positive,True,0.27,0.35,0.38
5522,Neutral,Negative,False,0.36,0.31,0.33
135,Negative,Positive,False,0.25,0.31,0.44
5166,Positive,Neutral,False,0.29,0.37,0.34
3845,Neutral,Negative,False,0.37,0.34,0.29
8184,Neutral,Negative,False,0.35,0.35,0.3
54,Negative,Negative,True,0.39,0.33,0.28
8393,Neutral,Negative,False,0.45,0.28,0.27
7499,Neutral,Positive,False,0.29,0.29,0.42
1909,Negative,Neutral,False,0.25,0.42,0.33
1854,Positive,Negative,False,0.39,0.29,0.32
789,Negative,Negative,True,0.41,0.27,0.32
874,Neutral,Neutral,True,0.31,0.44,0.25
7836,Negative,Positive,False,0.31,0.33,0.36
2080,Positive,Negative,False,0.48,0.18,0.34
2591,Negative,Positive,False,0.25,0.36,0.39
1671,Positive,Negative,False,0.39,0.27,0.34
7265,Positive,Neutral,False,0.34,0.39,0.27
7570,Positive,Neutral,False,0.25,0.46,0.29
8760,Negative,Neutral,False,0.3,0.37,0.33
1515,Neutral,Negative,False,0.41,0.31,0.28
9321,Positive,Negative,False,0.35,0.32,0.33
9404,Positive,Negative,False,0.4,0.26,0.34
6947,Neutral,Positive,False,0.29,0.33,0.38
7874,Positive,Positive,True,0.31,0.3,0.39
9119,Neutral,Neutral,True,0.28,0.38,0.34
7350,Positive,Neutral,False,0.33,0.39,0.28
8460,Neutral,Positive,False,0.25,0.3,0.45
9378,Negative,Negative,True,0.35,0.32,0.33
4883,Neutral,Positive,False,0.32,0.32,0.36
7809,Negative,Negative,True,0.41,0.29,0.3
9934,Neutral,Positive,False,0.33,0.29,0.38
532,Neutral,Negative,False,0.42,0.3,0.28
2626,Negative,Positive,False,0.25,0.25,0.5
2028,Neutral,Neutral,True,0.32,0.36,0.32
5325,Negative,Neutral,False,0.29,0.42,0.29
1561,Positive,Positive,True,0.24,0.35,0.41
1575,Positive,Neutral,False,0.28,0.44,0.28
2168,Negative,Positive,False,0.29,0.29,0.42
8846,Positive,Positive,True,0.19,0.38,0.43
4288,Neutral,Positive,False,0.33,0.24,0.43
4436,Neutral,Neutral,True,0.28,0.45,0.27
7457,Neutral,Neutral,True,0.28,0.43,0.29
8300,Positive,Positive,True,0.33,0.32,0.35
1257,Neutral,Negative,False,0.52,0.21,0.27
9315,Neutral,Positive,False,0.23,0.35,0.42
9920,Positive,Negative,False,0.37,0.3,0.33
4605,Positive,Positive,True,0.26,0.36,0.38
9486,Positive,Positive,True,0.26,0.35,0.39
1030,Neutral,Negative,False,0.35,0.31,0.34
4948,Negative,Positive,False,0.23,0.33,0.44
2195,Neutral,Positive,False,0.3,0.33,0.37
6906,Negative,Positive,False,0.32,0.28,0.4
7788,Neutral,Neutral,True,0.35,0.39,0.26
8048,Positive,Positive,True,0.19,0.35,0.46
9708,Negative,Positive,False,0.33,0.31,0.36
596,Neutral,Neutral,True,0.2,0.54,0.26
796,Positive,Positive,True,0.28,0.32,0.4
1020,Positive,Neutral,False,0.22,0.43,0.35
4293,Neutral,Neutral,True,0.3,0.35,0.35
2210,Positive,Negative,False,0.35,0.34,0.31
3215,Negative,Negative,True,0.41,0.25,0.34
4831,Neutral,Negative,False,0.4,0.24,0.36
2609,Positive,Negative,False,0.39,0.26,0.35
8638,Neutral,Neutral,True,0.31,0.37,0.32
3565,Positive,Positive,True,0.33,0.31,0.36
5761,Neutral,Positive,False,0.28,0.29,0.43
2405,Neutral,Positive,False,0.34,0.26,0.4
6587,Neutral,Positive,False,0.21,0.32,0.47
8750,Neutral,Neutral,True,0.28,0.39,0.33
5544,Negative,Positive,False,0.31,0.29,0.4
9048,Neutral,Neutral,True,0.27,0.43,0.3
3259,Neutral,Neutral,True,0.34,0.39,0.27
2262,Negative,Negative,True,0.37,0.35,0.28
425,Neutral,Positive,False,0.33,0.32,0.35
4378,Negative,Negative,True,0.36,0.35,0.29
7397,Neutral,Neutral,True,0.35,0.42,0.23
8373,Positive,Positive,True,0.39,0.16,0.45
4635,Positive,Positive,True,0.33,0.29,0.38
7673,Positive,Positive,True,0.31,0.34,0.35
6818,Negative,Negative,True,0.36,0.34,0.3
4477,Neutral,Neutral,True,0.37,0.38,0.25
9555,Positive,Positive,True,0.23,0.37,0.4
401,Neutral,Neutral,True,0.31,0.36,0.33
2267,Positive,Neutral,False,0.25,0.39,0.36
9608,Neutral,Neutral,True,0.31,0.36,0.33
1884,Positive,Positive,True,0.37,0.22,0.41
9210,Negative,Neutral,False,0.23,0.43,0.34
7555,Neutral,Neutral,True,0.23,0.41,0.36
2526,Positive,Negative,False,0.42,0.32,0.26
9009,Negative,Negative,True,0.42,0.3,0.28
1949,Positive,Negative,False,0.4,0.28,0.32
2602,Positive,Negative,False,0.4,0.26,0.34
5580,Neutral,Neutral,True,0.36,0.42,0.22
2989,Positive,Neutral,False,0.28,0.47,0.25
2335,Negative,Negative,True,0.46,0.22,0.32
9942,Positive,Negative,False,0.35,0.35,0.3
4633,Negative,Neutral,False,0.25,0.47,0.28
452,Positive,Positive,True,0.36,0.26,0.38
586,Negative,Negative,True,0.37,0.33,0.3
1178,Negative,Positive,False,0.18,0.39,0.43
3202,Positive,Negative,False,0.35,0.35,0.3
8807,Neutral,Negative,False,0.34,0.32,0.34
1416,Neutral,Neutral,True,0.26,0.52,0.22
5196,Positive,Negative,False,0.46,0.26,0.28
7330,Negative,Neutral,False,0.33,0.35,0.32
5911,Positive,Positive,True,0.26,0.36,0.38
8850,Negative,Neutral,False,0.26,0.37,0.37
3107,Positive,Neutral,False,0.21,0.44,0.35
9819,Positive,Positive,True,0.29,0.33,0.38
1163,Negative,Neutral,False,0.31,0.36,0.33
2580,Negative,Neutral,False,0.32,0.39,0.29
429,Neutral,Positive,False,0.27,0.3,0.43
4892,Negative,Negative,True,0.35,0.3,0.35
9326,Positive,Neutral,False,0.25,0.41,0.34
1916,Negative,Negative,True,0.44,0.19,0.37
2494,Neutral,Positive,False,0.26,0.33,0.41
5158,Neutral,Positive,False,0.34,0.24,0.42
7852,Positive,Negative,False,0.4,0.22,0.38
5488,Neutral,Negative,False,0.48,0.28,0.24
6617,Negative,Positive,False,0.32,0.33,0.35
9294,Neutral,Negative,False,0.39,0.3,0.31
6536,Positive,Neutral,False,0.34,0.36,0.3
9032,Neutral,Negative,False,0.5,0.22,0.28
226,Neutral,Neutral,True,0.35,0.37,0.28
487,Negative,Positive,False,0.27,0.33,0.4
4207,Neutral,Positive,False,0.26,0.35,0.39
8172,Negative,Positive,False,0.31,0.34,0.35
3125,Negative,Negative,True,0.45,0.31,0.24
7636,Negative,Negative,True,0.42,0.2,0.38
2502,Negative,Negative,True,0.35,0.3,0.35
2635,Positive,Neutral,False,0.26,0.4,0.34
4576,Negative,Neutral,False,0.31,0.42,0.27
3316,Neutral,Positive,False,0.32,0.31,0.37
8038,Negative,Positive,False,0.26,0.33,0.41
547,Neutral,Neutral,True,0.21,0.4,0.39
3376,Positive,Positive,True,0.31,0.27,0.42
2985,Negative,Negative,True,0.43,0.25,0.32
8070,Positive,Neutral,False,0.3,0.39,0.31
4482,Neutral,Neutral,True,0.29,0.48,0.23
5100,Positive,Negative,False,0.43,0.28,0.29
14,Negative,Positive,False,0.33,0.33,0.34
2506,Neutral,Neutral,True,0.27,0.41,0.32
7983,Neutral,Positive,False,0.37,0.15,0.48
57,Positive,Positive,True,0.34,0.31,0.35
5252,Positive,Neutral,False,0.29,0.4,0.31
7430,Neutral,Positive,False,0.18,0.4,0.42
476,Neutral,Positive,False,0.29,0.24,0.47
7019,Negative,Negative,True,0.4,0.26,0.34
5086,Negative,Negative,True,0.36,0.34,0.3
3408,Neutral,Positive,False,0.29,0.34,0.37
7310,Neutral,Neutral,True,0.32,0.41,0.27
1341,Positive,Neutral,False,0.23,0.44,0.33
597,Neutral,Negative,False,0.36,0.29,0.35
8066,Negative,Negative,True,0.35,0.33,0.32
3532,Negative,Neutral,False,0.32,0.36,0.32
2108,Negative,Negative,True,0.5,0.26,0.24
5627,Negative,Negative,True,0.41,0.35,0.24
7984,Positive,Neutral,False,0.33,0.34,0.33
6886,Neutral,Negative,False,0.44,0.31,0.25
9414,Positive,Positive,True,0.38,0.23,0.39
3008,Positive,Positive,True,0.33,0.3,0.37
104,Positive,Neutral,False,0.32,0.4,0.28
3957,Neutral,Negative,False,0.35,0.3,0.35
3534,Negative,Negative,True,0.36,0.34,0.3
1222,Neutral,Neutral,True,0.32,0.36,0.32
1664,Negative,Negative,True,0.35,0.31,0.34
6963,Neutral,Negative,False,0.35,0.32,0.33
7053,Neutral,Neutral,True,0.3,0.36,0.34
2803,Positive,Positive,True,0.29,0.33,0.38
7548,Negative,Positive,False,0.27,0.33,0.4
909,Neutral,Positive,False,0.37,0.23,0.4
3995,Neutral,Neutral,True,0.24,0.45,0.31
7070,Neutral,Neutral,True,0.31,0.43,0.26
2255,Neutral,Positive,False,0.27,0.32,0.41
2677,Negative,Negative,True,0.37,0.35,0.28
2175,Positive,Negative,False,0.37,0.29,0.34
3519,Negative,Negative,True,0.39,0.34,0.27
3546,Positive,Positive,True,0.27,0.36,0.37
3669,Negative,Positive,False,0.35,0.29,0.36
2825,Positive,Negative,False,0.39,0.27,0.34
2643,Positive,Positive,True,0.25,0.34,0.41
4243,Negative,Neutral,False,0.27,0.38,0.35
5286,Neutral,Positive,False,0.29,0.33,0.38
9759,Neutral,Positive,False,0.35,0.25,0.4
3014,Neutral,Positive,False,0.33,0.24,0.43
5264,Neutral,Negative,False,0.37,0.31,0.32
627,Negative,Neutral,False,0.17,0.54,0.29
9045,Positive,Neutral,False,0.18,0.42,0.4
3064,Negative,Positive,False,0.32,0.3,0.38
3333,Neutral,Negative,False,0.35,0.31,0.34
3879,Positive,Neutral,False,0.33,0.4,0.27
7798,Positive,Negative,False,0.36,0.29,0.35
3349,Positive,Negative,False,0.42,0.29,0.29
5322,Neutral,Positive,False,0.29,0.27,0.44
1727,Positive,Neutral,False,0.29,0.36,0.35
1432,Negative,Positive,False,0.31,0.33,0.36
3121,Negative,Neutral,False,0.25,0.39,0.36
3553,Negative,Neutral,False,0.29,0.43,0.28
1618,Positive,Neutral,False,0.29,0.41,0.3
633,Neutral,Negative,False,0.39,0.29,0.32
6958,Neutral,Neutral,True,0.32,0.34,0.34
4391,Neutral,Negative,False,0.43,0.22,0.35
3527,Negative,Neutral,False,0.23,0.39,0.38
642,Positive,Neutral,False,0.36,0.44,0.2
6464,Neutral,Neutral,True,0.32,0.34,0.34
7626,Neutral,Negative,False,0.36,0.29,0.35
1074,Neutral,Neutral,True,0.3,0.35,0.35
1639,Negative,Neutral,False,0.32,0.36,0.32
313,Negative,Positive,False,0.33,0.32,0.35
9999,Negative,Positive,False,0.28,0.33,0.39
6135,Neutral,Neutral,True,0.23,0.53,0.24
9924,Positive,Neutral,False,0.35,0.41,0.24
3530,Negative,Positive,False,0.27,0.34,0.39
2263,Positive,Positive,True,0.33,0.33,0.34
2789,Neutral,Negative,False,0.38,0.33,0.29
37,Positive,Negative,False,0.36,0.34,0.3
7405,Positive,Positive,True,0.25,0.31,0.44
6305,Neutral,Negative,False,0.41,0.35,0.24
4981,Negative,Neutral,False,0.24,0.44,0.32
